2025-02-27 08:51:22,788 p=2641381 u=alex n=ansible |  [ERROR]: User interrupted execution
2025-02-27 09:40:35,380 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item=libvirt-daemon-system)
2025-02-27 09:40:36,075 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item=bridge-utils)
2025-02-27 09:40:36,760 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item=libguestfs-tools)
2025-02-27 09:40:37,443 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item=genisoimage)
2025-02-27 09:40:38,122 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item=virtinst)
2025-02-27 09:40:38,815 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item=libosinfo-bin)
2025-02-27 09:40:38,826 p=535424 u=alex n=ansible | TASK [kvm_host : add alex to libvert and kvm groups] *************************************************************************************************************************
2025-02-27 09:40:39,287 p=535424 u=alex n=ansible | ok: [10.0.0.241]
2025-02-27 09:40:39,295 p=535424 u=alex n=ansible | TASK [kvm_host : Check if 'default' pool exists] *****************************************************************************************************************************
2025-02-27 09:40:39,737 p=535424 u=alex n=ansible | fatal: [10.0.0.241]: FAILED! => {"changed": true, "cmd": ["virsh", "pool-dumpxml", "default"], "delta": "0:00:00.043571", "end": "2025-02-27 09:40:39.704982", "msg": "non-zero return code", "rc": 1, "start": "2025-02-27 09:40:39.661411", "stderr": "error: failed to get pool 'default'\nerror: Storage pool not found: no storage pool with matching name 'default'", "stderr_lines": ["error: failed to get pool 'default'", "error: Storage pool not found: no storage pool with matching name 'default'"], "stdout": "", "stdout_lines": []}
2025-02-27 09:40:39,737 p=535424 u=alex n=ansible | ...ignoring
2025-02-27 09:40:39,743 p=535424 u=alex n=ansible | TASK [kvm_host : Destroy 'default' pool if it exists] ************************************************************************************************************************
2025-02-27 09:40:39,756 p=535424 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:40:39,762 p=535424 u=alex n=ansible | TASK [kvm_host : Undefine 'default' pool if it exists] ***********************************************************************************************************************
2025-02-27 09:40:39,771 p=535424 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:40:39,778 p=535424 u=alex n=ansible | TASK [kvm_host : Get list of existing storage pools] *************************************************************************************************************************
2025-02-27 09:40:40,091 p=535424 u=alex n=ansible | changed: [10.0.0.241]
2025-02-27 09:40:40,098 p=535424 u=alex n=ansible | TASK [kvm_host : Create storage pool directories] ****************************************************************************************************************************
2025-02-27 09:40:40,512 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'})
2025-02-27 09:40:40,778 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'})
2025-02-27 09:40:40,785 p=535424 u=alex n=ansible | TASK [kvm_host : Create storage pool xml] ************************************************************************************************************************************
2025-02-27 09:40:41,317 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'})
2025-02-27 09:40:41,804 p=535424 u=alex n=ansible | ok: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'})
2025-02-27 09:40:41,813 p=535424 u=alex n=ansible | TASK [kvm_host : Define storage pool] ****************************************************************************************************************************************
2025-02-27 09:40:42,143 p=535424 u=alex n=ansible | changed: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'})
2025-02-27 09:40:42,441 p=535424 u=alex n=ansible | changed: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'})
2025-02-27 09:40:42,448 p=535424 u=alex n=ansible | TASK [kvm_host : Start storage pool] *****************************************************************************************************************************************
2025-02-27 09:40:42,773 p=535424 u=alex n=ansible | changed: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'})
2025-02-27 09:40:43,067 p=535424 u=alex n=ansible | changed: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'})
2025-02-27 09:40:43,074 p=535424 u=alex n=ansible | TASK [kvm_host : Autostart storage pool] *************************************************************************************************************************************
2025-02-27 09:40:43,411 p=535424 u=alex n=ansible | changed: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'})
2025-02-27 09:40:43,712 p=535424 u=alex n=ansible | changed: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'})
2025-02-27 09:40:43,719 p=535424 u=alex n=ansible | TASK [kvm_host : Clean up temporary XML files] *******************************************************************************************************************************
2025-02-27 09:40:44,008 p=535424 u=alex n=ansible | changed: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'})
2025-02-27 09:40:44,293 p=535424 u=alex n=ansible | changed: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'})
2025-02-27 09:40:44,326 p=535424 u=alex n=ansible | PLAY RECAP *******************************************************************************************************************************************************************
2025-02-27 09:40:44,326 p=535424 u=alex n=ansible | 10.0.0.241                 : ok=14   changed=6    unreachable=0    failed=0    skipped=3    rescued=0    ignored=1   
2025-02-27 09:42:15,144 p=609315 u=alex n=ansible | PLAY [all] *******************************************************************************************************************************************************************
2025-02-27 09:42:15,177 p=609315 u=alex n=ansible | TASK [Gathering Facts] *******************************************************************************************************************************************************
2025-02-27 09:42:16,860 p=609315 u=alex n=ansible | ok: [10.0.0.241]
2025-02-27 09:42:16,876 p=609315 u=alex n=ansible | TASK [include_role : patch] **************************************************************************************************************************************************
2025-02-27 09:42:16,900 p=609315 u=alex n=ansible | TASK [patch : Upgrade software] **********************************************************************************************************************************************
2025-02-27 09:42:18,980 p=609315 u=alex n=ansible | ok: [10.0.0.241]
2025-02-27 09:42:18,986 p=609315 u=alex n=ansible | TASK [patch : Check if a reboot is required] *********************************************************************************************************************************
2025-02-27 09:42:19,343 p=609315 u=alex n=ansible | ok: [10.0.0.241]
2025-02-27 09:42:19,350 p=609315 u=alex n=ansible | TASK [patch : Reboot server if required] *************************************************************************************************************************************
2025-02-27 09:42:19,363 p=609315 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:42:19,369 p=609315 u=alex n=ansible | TASK [patch : Apt autoremove] ************************************************************************************************************************************************
2025-02-27 09:42:20,243 p=609315 u=alex n=ansible | ok: [10.0.0.241]
2025-02-27 09:42:20,256 p=609315 u=alex n=ansible | TASK [include_role : kvm_host] ***********************************************************************************************************************************************
2025-02-27 09:42:20,292 p=609315 u=alex n=ansible | TASK [kvm_host : Install KVM apt packages] ***********************************************************************************************************************************
2025-02-27 09:42:21,010 p=609315 u=alex n=ansible | ok: [10.0.0.241] => (item=qemu-kvm)
2025-02-27 09:42:21,691 p=609315 u=alex n=ansible | ok: [10.0.0.241] => (item=libvirt-clients)
2025-02-27 09:42:22,371 p=609315 u=alex n=ansible | ok: [10.0.0.241] => (item=libvirt-daemon-system)
2025-02-27 09:42:23,080 p=609315 u=alex n=ansible | ok: [10.0.0.241] => (item=bridge-utils)
2025-02-27 09:42:23,762 p=609315 u=alex n=ansible | ok: [10.0.0.241] => (item=libguestfs-tools)
2025-02-27 09:42:24,454 p=609315 u=alex n=ansible | ok: [10.0.0.241] => (item=genisoimage)
2025-02-27 09:42:25,139 p=609315 u=alex n=ansible | ok: [10.0.0.241] => (item=virtinst)
2025-02-27 09:42:25,839 p=609315 u=alex n=ansible | ok: [10.0.0.241] => (item=libosinfo-bin)
2025-02-27 09:42:25,850 p=609315 u=alex n=ansible | TASK [kvm_host : add alex to libvert and kvm groups] *************************************************************************************************************************
2025-02-27 09:42:26,338 p=609315 u=alex n=ansible | ok: [10.0.0.241]
2025-02-27 09:42:26,352 p=609315 u=alex n=ansible | TASK [kvm_host : Check if 'default' pool exists] *****************************************************************************************************************************
2025-02-27 09:42:26,782 p=609315 u=alex n=ansible | changed: [10.0.0.241]
2025-02-27 09:42:26,790 p=609315 u=alex n=ansible | TASK [kvm_host : Destroy 'default' pool if it exists] ************************************************************************************************************************
2025-02-27 09:42:26,802 p=609315 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:42:26,809 p=609315 u=alex n=ansible | TASK [kvm_host : Undefine 'default' pool if it exists] ***********************************************************************************************************************
2025-02-27 09:42:26,820 p=609315 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:42:26,828 p=609315 u=alex n=ansible | TASK [kvm_host : Get list of existing storage pools] *************************************************************************************************************************
2025-02-27 09:42:27,135 p=609315 u=alex n=ansible | changed: [10.0.0.241]
2025-02-27 09:42:27,149 p=609315 u=alex n=ansible | TASK [kvm_host : Create storage pool directories] ****************************************************************************************************************************
2025-02-27 09:42:27,166 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'}) 
2025-02-27 09:42:27,167 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'}) 
2025-02-27 09:42:27,169 p=609315 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:42:27,183 p=609315 u=alex n=ansible | TASK [kvm_host : Create storage pool xml] ************************************************************************************************************************************
2025-02-27 09:42:27,201 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'}) 
2025-02-27 09:42:27,202 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'}) 
2025-02-27 09:42:27,204 p=609315 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:42:27,217 p=609315 u=alex n=ansible | TASK [kvm_host : Define storage pool] ****************************************************************************************************************************************
2025-02-27 09:42:27,235 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'}) 
2025-02-27 09:42:27,236 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'}) 
2025-02-27 09:42:27,238 p=609315 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:42:27,251 p=609315 u=alex n=ansible | TASK [kvm_host : Start storage pool] *****************************************************************************************************************************************
2025-02-27 09:42:27,268 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'}) 
2025-02-27 09:42:27,269 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'}) 
2025-02-27 09:42:27,271 p=609315 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:42:27,284 p=609315 u=alex n=ansible | TASK [kvm_host : Autostart storage pool] *************************************************************************************************************************************
2025-02-27 09:42:27,302 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'}) 
2025-02-27 09:42:27,303 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'}) 
2025-02-27 09:42:27,305 p=609315 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:42:27,320 p=609315 u=alex n=ansible | TASK [kvm_host : Clean up temporary XML files] *******************************************************************************************************************************
2025-02-27 09:42:27,338 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'isos', 'pool_path': '/isos'}) 
2025-02-27 09:42:27,339 p=609315 u=alex n=ansible | skipping: [10.0.0.241] => (item={'pool_name': 'vms', 'pool_path': '/vms'}) 
2025-02-27 09:42:27,341 p=609315 u=alex n=ansible | skipping: [10.0.0.241]
2025-02-27 09:42:27,389 p=609315 u=alex n=ansible | PLAY RECAP *******************************************************************************************************************************************************************
2025-02-27 09:42:27,389 p=609315 u=alex n=ansible | 10.0.0.241                 : ok=8    changed=2    unreachable=0    failed=0    skipped=9    rescued=0    ignored=0   
